platform_shop_id,year_month,review_id,rating,sentiment_score,mismatch_type,content
ba_13539851,2025-08,ba_2025080502325837,2.0,1.0,low_rating_positive_text,"다른 한조각도 엄청 덜 익어서 반죽채로 온것도 있었고.. 사진에 오른쪽 치킨은 아예 튀김반죽이 없고 왼쪽 치킨은 보시다시피 너무 덜익어서 ㅠㅠ.. 다음부턴 더 맛있게 해주세요..!ㅠ 
나름 배려한다고 사장님에게만 보이는걸로 했는데 답변이 없네유.. 혹시 보신다면 다음에 더 잘 구워주시길"
ba_13574800,2025-07,ba_2025073001768059,1.0,0.2,low_rating_positive_text,배달 시간은 1시간 10분 정도 걸린 건 상관 없는데 너무 구워져서 와서 약간 탄 맛(?) 그런 게 나요 ㅠㅠ
ba_13596730,2025-08,ba_2025082500488510,5.0,-0.2,high_rating_negative_text,늦잠 자고 고추바사삭이 먹고싶어서 시켜먹었는데 다음날 화장실에서 살았습니다 먹은게 고추바사삭밖에 없어서 다른 의심이 될만한 음식도 전혀없고 아직까지도 배가 콕콕 쑤시네요 닭이 상한건 아닌지 의심됩니다 관리에 신경쓰서야 할것같네요
ba_13596730,2025-08,ba_2025082500488510,5.0,-0.2,high_rating_negative_text,늦잠 자고 고추바사삭이 먹고싶어서 시켜먹었는데 다음날 화장실에서 살았습니다 먹은게 고추바사삭밖에 없어서 다른 의심이 될만한 음식도 전혀없고 아직까지도 배가 콕콕 쑤시네요 닭이 상한건 아닌지 의심됩니다 관리에 신경쓰서야 할것같네요
ba_13630053,2025-09,ba_2025091902573857,2.0,0.4,low_rating_positive_text,무 국물이 신선하지 않은것 같습니다.
ba_13639608,2025-08,ba_2025082401788018,5.0,-0.2,high_rating_negative_text,아이들 먹일려고 매번 시켜먹어요  기름기 없고 부담없어요
ba_13639608,2025-08,ba_2025082401788018,5.0,-0.2,high_rating_negative_text,아이들 먹일려고 매번 시켜먹어요  기름기 없고 부담없어요
ba_13752011,2025-08,ba_2025081301205035,5.0,-0.2,high_rating_negative_text,아니... 사장님... 저번 주문 때 실수하셨다고 이번에 이렇게 챙겨주시면 사장님은 뭐 먹고 사시나요... 주문 문구로 신경 써달라고 부탁드리긴 했지만 결코 뭐 더 챙겨달라는 뜻은 아니었는데... 케이준감자까지 서비스로 추가해주실 줄은 생각도 못했습니다. 덕분에 간밤을 진짜 행복하게 보냈네요ㅋㅋㅋㅋㅋ 치킨 고플 때 다음에 또 시켜먹겠습니다. 장사 번창하세요!!!
ba_13752011,2025-09,ba_2025092002731253,5.0,-0.6,high_rating_negative_text,사장님 진짜 죄송한데.. 음식이 너무 기름 쩐내 납니다.. 치밥은 심지어 주방세제 맛도 살짝 나면서 기름 쩐내가 심하구요.. 감자튀김도 마찬가지 입니다.. 이건 진짜 심각한거 같습니다. 개선이 필요합니다.
ba_13752011,2025-09,ba_2025092102713138,4.0,-0.8,high_rating_negative_text,허허 누락없이 보내달라고 말씀드렸는데 치킨무는 원래 추가해야 받을수있는건가요? 치킨시키면서 무 못받은적 처음이네요
ba_13928548,2025-08,ba_2025082403054012,4.0,-0.2,high_rating_negative_text,아쉬워요 소스가 없는줄 몰랐는데 소스미제공이면 시켰ㄴ을텐데ㅜ 소스없는 고추바사삭은 ㅜㅜ
ba_13973745,2025-09,ba_2025090902560529,4.0,-0.4,high_rating_negative_text,"치즈가 원래 이렇게 되어있는게 맞는건가요?ㅜㅠ
원래 먹던맛이 아니어서 실망했습니다.. 
치즈가 하나도 녹지 않았네요..."
ba_14092187,2025-08,ba_2025081802662391,5.0,-0.8,high_rating_negative_text,콜라가 누락돼서 왔는데 그럴 땐 다른 방법으로라도 고객이 바로 받아볼 수 있게 해야되는 거 아닌가요? 심지어 1분거리인데.. 가까워서 바로 오겠지하고 재배달 요청하니까 주문이 밀려있어서 40분 걸린다고 하시는 게 진짜 황당했어요 40분 지나면 음식 다 먹는데 … 다음부턴 신속한 처리 부탁드리겠습니다.
ba_14117511,2025-09,ba_2025090202763851,4.0,-0.2,high_rating_negative_text,일단 양이 너무 예전에 비해 적어졌어요. 주문도 50분 후 도착예정이라 감안하고 있었음에도 불구하고 원래 도착예정 시간인 7:18보다 40분 가까이 지연되서 받아서 기다리다 지쳤습니다. 다음부터는 여기서 안시킬 것 같아요ㅠ
ba_14117511,2025-09,ba_2025090202632970,1.0,0.2,low_rating_positive_text,바삭하지가 않아요
ba_14117511,2025-09,ba_2025090302672589,1.0,0.6,low_rating_positive_text,"진짜 웬만해서는 별 1개 안남겨요.. 혼자 먹기엔 한 마리는 많을 것 같아서.. 반마리 메뉴가 있길래 반신반의 하면서 시켜봤어요. 반마리니까 성의 없겠지 싶으면서도 혹시 모를 기대감으로.. 받았는데 생각보다 너무 괜찮으면 반마리 메뉴에 리뷰도 없는데 내가 잘 써드려야겠다 싶었어요. 근데 아니나 다를까 소스 크기보다도 작고 리뷰스티커만한 치킨 조각 10개 보내시는 건 너무 한 거 아닌가요? 윙봉이니까 감안하려고 생각해도, 어떻게"
ba_14117511,2025-07,ba_2025072702478449,2.0,0.2,low_rating_positive_text,"너무 탔어요,,.. 치킨에서 쓴 맛나요.."
ba_14117511,2025-08,ba_2025081602068086,5.0,-0.4,high_rating_negative_text,사장님 저번에도 소스를 잘못 주셨던데 이번에도 잘못 주셨습니다... 덥고 바쁘셔서 그랬겠죠 근데 두번이라 쪼꼼 상처 받았습니다...ㅠ 그래도 잘먹었습니다 번창하세요🫠
ba_14117511,2025-09,ba_2025092802512592,1.0,0.2,low_rating_positive_text,배달도 30분 넘게 늦게오고 음식도 너무 식어서 왔내요.. 맛은 좋았습니다.
ba_14228061,2025-08,ba_2025082902381175,5.0,-0.2,high_rating_negative_text,오리지널 먹으려다 고추바사삭이 1위길래 메뉴변경해봤어요 굽네 진짜 몇년만에 먹었는데 최근에 먹은 치킨중에 단연 1위 등극입니다
ba_14228061,2025-09,ba_2025090102442010,5.0,-0.2,high_rating_negative_text,적절한 굽기
ba_14228061,2025-08,ba_2025080102532612,4.0,-0.6,high_rating_negative_text,껍질부분이 조금씩타고 바삭보단 딱딱해서 좀 아쉬웠습니다
ba_14228061,2025-09,ba_2025091400750696,4.0,-0.2,high_rating_negative_text,너무 타서 먹기  곤란했어요
ba_14229365,2025-08,ba_2025081102164628,5.0,-0.2,high_rating_negative_text,진짜 미쳐쇼ㅡ빈다
ba_14229365,2025-08,ba_2025081102684494,5.0,-0.8,high_rating_negative_text,어쩜 이렇게 굽기도 적당하고 가슴살 마저 부드럽게 만드시는거죠? 단한번도 실망한 적이 없어요~ 늘 망설임 없이 주문합니다~
ba_14229365,2025-09,ba_2025092601830744,5.0,-0.2,high_rating_negative_text,배가 고파서 그런지 양이.. 전 보도 적은듯  합니다...^^;
ba_14249433,2025-08,ba_2025082902826465,5.0,-0.2,high_rating_negative_text,"굽네 오리지날 순살, 기름기 없이 담백해서 MZ취향 저격각~
넷플릭스+치킨 조합으로 오늘도 행복치수 MAX!"
ba_14249433,2025-09,ba_2025091002496583,1.0,0.2,low_rating_positive_text,한그릇메뉴에 굽네가 있어서 좋았어요 여기서 같은메뉴 2번 다 너무 늦게오는바람에 음식은 다 식어빠지고..... 고추바사삭도 한그릇메뉴에 있으면 좋겠네요 근데 여기매장만 알뜰배달이 늦는건가요?? 일부러 5시47분에 빨리오겠다싶어서 주문했더니 7시13분에 도착하는건.. 그것도 고객센터에 전화하니 10분 빨라진거라니..... 이거하나 먹자고 뒤 일정을 다 취소하게되다니..
ba_14250328,2025-08,ba_2025081003037992,2.0,0.2,low_rating_positive_text,"볼케반반 순살 양 . 이게 25,000원 ? 사진은 떡만 한개 먹은거고  박스 반도안참 .  둘이먹고 배도안참 . 후식으로 먹어도될듯 . 드실분들 참고 . 맛은있음 . 매장에 전화해서 물어보니 다른말없이 800g정량이라고 본사에 문의하라고 하는데 , 이정도 양이면 본사에문의하라고 할게 아니고 점주들이 본사에 항의를 하는게 맞을듯 . 리뷰는 이벤트 말고는 일절 안쓰는데 이건 고객을 조롱한다고 생각 할수밖에없음 . 굽네는 다시는 "
ba_14260091,2025-08,ba_2025080502376515,1.0,1.0,low_rating_positive_text,맛있게 먹다가 머리카락 발견했어여..ㅠ 위생을 신경쓰셔야 할 것 같아요
ba_14260091,2025-09,ba_2025090302812153,1.0,0.2,low_rating_positive_text,볼케이노 레시피가 바뀐건지 소스가 아예 없고 맵지가 않아요  그리고 고기인지 파우더인지 모르겠는데 시큼한맛이 났습니다. 애매한 정도라서 그냥 먹습니다.  볼케이노는 이제 안먹을거같아요.
ba_14260091,2025-09,ba_2025092101722586,4.0,-0.4,high_rating_negative_text,배달 조오오오오오옹오오오오오오오나느림 음식 다 식어서와서 에어프라이기에 데워먹었더니 수분기 다 날라간 개딱딱치킨먹음 하 알뜰배달 미새친끼들
ba_14271330,2025-08,ba_2025081401357198,1.0,1.0,low_rating_positive_text,사장님 어제 제가 퇴근길에 치킨을 시켰습니다ㅠㅠ 사장님도 퇴근을 하셔야해서 제가 가게앞에 놔둬두고 퇴근하셔된다고 괜찮다고 하셨는데 저를 끝까지 사장님 퇴근하시지도않고 기다려주셔서 정말 감사드립니다ㅠㅠ 별점 1개 보고 놀라실텐데 별6개 입니다 ⭐️⭐️⭐️⭐️⭐️ 맛도 다른지점 보다 훨씬 맛있습니다!! 굽네는 일광신도시점 시켜드세요!!
ba_14279612,2025-08,ba_2025081002719329,5.0,-0.4,high_rating_negative_text,해물죽 시켰는데 딱딱한 조개 껍질인지 돌인지 있어서 먹기가 불편했습니다..
ba_14309634,2025-09,ba_2025092303089330,5.0,-0.4,high_rating_negative_text,소스가 잘못왔네요..마블링소스만먹는데ㅠㅠㅠㅠㅠ
ba_14327700,2025-08,ba_2025081702427435,1.0,0.2,low_rating_positive_text,"요리보고 저리봐도 그냥 흰쌀밥죽 같아요 제 리뷰 보시다 싶이 진짜 왠만해선 다 참고 넘기는데 
이건  너무 하지 않나요 ..? 배달도 도착예정시간 넘기고 1시간 기다려서 받은건데 열자마자 당황 했네요 그리고 위에 뿌려주는 깨가 없어서 전복죽 느낌이 아니라 그냥 밥에 물탄걸 따뜻하게 먹는 느낌이 였네요 깨를 원래 뿌리지 않는거면 미리 사전에 공지를 하든 했어야죠 ? 소비자 입장에서 어캐 압니까 ? 밥알크기를 고르는건줄 알지 ? "
ba_14327700,2025-08,ba_2025081801644459,5.0,-0.2,high_rating_negative_text,몸살이라 반차 쓰고 죽 시켰는데 포장 진짜 이쁘게 해서 왔네요 몸은 아프고 배는 고파서 사진도 못찍었네요.. 죽 농도 간 진짜 제입맛에 딱입니당.
ba_14332090,2025-07,ba_2025072602508178,1.0,0.4,low_rating_positive_text,"고추바사삭을 정말 좋아해서 자주 먹어봤는데, 이런 상태는 처음입니다. 처음 먹을때 반죽이 덜익나 생각이 들었고 뒤집어서 하나하나보니 사장님도 모르고 담으신 게 아니라는 생각이 들 정도로 상태가 심각했어요. 뒤집어보니 한두 개 빼고는 거의 다 그런 상태였습니다. 그래도 참고 먹어보려 했는데, 고추바사삭 특유의 맛도 전혀 느껴지지 않고 무슨 맛인지 모르겠고, 식감도 바삭함이 전혀 없었습니다.. 정말 실망했습니다……"
ba_14332090,2025-09,ba_2025092102620192,5.0,-0.2,high_rating_negative_text,광고보면서 주문했어요~ 어릴적 돈까스 집에서 주던 야채스프 생각나네요~ㅎ
ba_14332090,2025-09,ba_2025092102620192,5.0,-0.2,high_rating_negative_text,광고보면서 주문했어요~ 어릴적 돈까스 집에서 주던 야채스프 생각나네요~ㅎ
ba_14332093,2025-08,ba_2025080402101062,5.0,-0.2,high_rating_negative_text,굽네치킨은 좋지만 장각구이 메뉴는 시키지 마세요. 가격에 비해 양도 적고 맛도 별로입니당. 다른 메뉴로 주문하세요!
ba_14336642,2025-08,ba_2025080302242407,2.0,0.6,low_rating_positive_text,"오랜만에 고바삭이 먹고 싶어서 주문 했습니다
오자마자 열고 봤는데 그냥 봐도 탄 부분이 너무 많아서 속상합니다
원래 이렇게 타서 올수도 있는건가요? ? ..  
원래 먹을 때마다 이정도로 타서 오지 않았는데 이번에는 너무 많이 타서 온거 같아요 탄 부분은 손으로 다 뜯어서 먹었네요.. 그리고 치킨은 뜨거울정도까지는 안바래도 따뜻했으면 좋았을텐데 따뜻하지도 않고 미지근하고 껍질은 바삭한것도 아니고 너무 딱딱해요.. 탄 부분 그대"
ba_14387630,2025-08,ba_2025083002865704,5.0,-0.2,high_rating_negative_text,다이어터인데 한마리시키기엔 부담스럽고 고추바사삭은 땡기고… 고민중이었는데 한그릇배달이 고추바사삭으로 변경가능하더라구요?! 양이 적을줄 알았는데 다이어터 기준으로 두끼 나눠 먹기 충분합니다 웨지감자도 오고 해서 넉넉해요 딱 반 먹고 남겼어요ㅎㅎ
ba_14387630,2025-08,ba_2025083002865704,5.0,-0.2,high_rating_negative_text,다이어터인데 한마리시키기엔 부담스럽고 고추바사삭은 땡기고… 고민중이었는데 한그릇배달이 고추바사삭으로 변경가능하더라구요?! 양이 적을줄 알았는데 다이어터 기준으로 두끼 나눠 먹기 충분합니다 웨지감자도 오고 해서 넉넉해요 딱 반 먹고 남겼어요ㅎㅎ
ba_14388856,2025-08,ba_2025081202918188,1.0,0.8,low_rating_positive_text,너무 탔어요 저번엔 맛있게  먹어서 오리지널로 주문했는데 너무타서 잘라내느라.. 포장할때 탄거 봤을텐데
ba_14388856,2025-08,ba_2025080602758666,5.0,-1.0,high_rating_negative_text,"사장님은 잘못 없으신거 아는데요 치킨 주문하고 받아보기까지 1:40분이 걸렸어요 ,, 배민 진짜 말이되나요? 계속 긴급배차 잡아주겠다고해서 다른데서 시키면 더 늦어질까봐 취소안하고 받았는데 ㅎ진짜 음식이 돌덩이같았어요. 딱 먹어보면 아는데 진짜 이건 만든지 꽤 된거인게 느껴짐요;;;"
ba_14388856,2025-08,ba_2025080602758666,5.0,-1.0,high_rating_negative_text,"사장님은 잘못 없으신거 아는데요 치킨 주문하고 받아보기까지 1:40분이 걸렸어요 ,, 배민 진짜 말이되나요? 계속 긴급배차 잡아주겠다고해서 다른데서 시키면 더 늦어질까봐 취소안하고 받았는데 ㅎ진짜 음식이 돌덩이같았어요. 딱 먹어보면 아는데 진짜 이건 만든지 꽤 된거인게 느껴짐요;;;"
ba_14388856,2025-09,ba_2025091401912628,5.0,-0.6,high_rating_negative_text,한결같은 맛과 서비스. 실망한 적이 없어요^^👍
ba_14388856,2025-09,ba_2025091401912628,5.0,-0.6,high_rating_negative_text,한결같은 맛과 서비스. 실망한 적이 없어요^^👍
ba_14396364,2025-08,ba_2025080102854015,1.0,1.0,low_rating_positive_text,주문한 음식은 맛있게 먹었는데 죽 안에 큰 철수세미 조각이 나왔네요. 발견하자마자 전화했는데 안받으셔서 여기에 남겨요. 요리 하실 때 주의 부탁드립니다. 엄마가 배가 안좋아서 시킨 죽이었는데 죽 안에서 저런게 발견되니까 기분이 좀 그렇네요;
ba_14400680,2025-09,ba_2025092702665024,4.0,-0.4,high_rating_negative_text,장각구이는 빵이없어서 약간아쉬웠고 소스도 아쉬웠다 고추바사삭은 역시 너무 맜있다
ba_14437626,2025-07,ba_2025072902726434,2.0,0.2,low_rating_positive_text,"굽네치킨은 바삭하게 구운 맛인데 동천점에서만먹다가 주인바뀌신거같아 주문했는데 느낌이 생닭먹는느낌이였어요
피드백은 드려야할꺼같아서요 닭살이 이빨에 끼일정도로 생닭 느낌이였어요 못먹고 한마리는 버렸네요
약간 개선을 하시면 도움이될까 몇자적어드립니다"
ba_14437626,2025-08,ba_2025083100371315,5.0,-0.4,high_rating_negative_text,늦은시간 주문이긴 했으나 마감이 있으셨으면 주문취소를 하시던지 메뉴실수도 그냥 받겠다고 했는데 고추바사삭인데 오래있다가 연것도 아니고 바로 열어서 먹었는데 진짜 너무 눅눅해져서 왔습니다  사장님 나쁜마음 있어서 이렇게 쓰는게 아니고 신경좀 쓰시고 해주세요
ba_14437626,2025-08,ba_2025083100371315,5.0,-0.4,high_rating_negative_text,늦은시간 주문이긴 했으나 마감이 있으셨으면 주문취소를 하시던지 메뉴실수도 그냥 받겠다고 했는데 고추바사삭인데 오래있다가 연것도 아니고 바로 열어서 먹었는데 진짜 너무 눅눅해져서 왔습니다  사장님 나쁜마음 있어서 이렇게 쓰는게 아니고 신경좀 쓰시고 해주세요
